Order_ID,Customer_ID,Customer_Type,Product,Category,Quantity,Discount,Total_Price,Region,Order_Date,Cluster,PCA1,PCA2
1481,647,1,40,1,4.0,0.0,6.12,7,384,1,-1.8360141194033308,0.42767890913016543
1481,647,1,34,3,5.0,0.0,7.05,7,384,1,-1.778586956464297,0.1535736375304291
1481,647,1,17,0,15.0,0.0,8.25,7,384,1,-0.7277106851100887,0.209852605268328
1481,647,1,42,3,3.0,0.0,9.99,7,384,2,1.428785482364071,-0.28591070356767084
1482,982,1,25,2,13.0,0.0,25.22,13,26,1,-1.3114559636023777,-0.04236023868519111
1483,1502,1,4,0,14.0,0.0,31.78,12,80,2,2.239131752179309,1.8505653044026478
1483,1502,1,1,0,7.0,0.0,11.27,12,80,1,-1.0247693824675037,-0.08720609208908713
1484,621,1,10,2,13.0,0.0,15.6,11,344,0,1.2506625723396958,-0.7955660481308162
1486,599,1,44,3,12.0,0.0,11.16,3,262,1,-1.6219072405258448,-0.021279081069888402
1486,599,1,27,1,10.0,0.0,5.6,3,262,2,0.7299612612135681,0.6729272479756757
1486,599,1,0,3,2.0,0.0,2.4000000000000004,3,262,1,-1.3114559636023777,-0.04236023868519111
1486,599,1,38,2,14.0,0.0,32.34,3,262,0,-0.40923390496715,-0.7978003527438131
1487,1241,1,32,2,8.0,0.0,11.92,7,641,0,0.400051366736627,0.3430173534987344
1487,1241,1,37,3,13.0,0.0,13.65,7,641,0,-0.4343965240374251,-0.8229629718140882
1489,49,1,8,0,1.0,0.0,1.0700000000000003,14,774,2,2.390781316941402,0.013020261932120848
1489,49,1,29,1,5.0,0.0,2.4499999999999993,14,774,1,-0.2124636474202155,0.3935672084194315
1489,49,1,43,3,13.0,0.0,24.18,14,774,1,-1.6135197008357531,-0.01289154137979683
1489,49,1,19,0,9.0,0.0,28.89,14,774,0,0.5624350841918809,-0.15766379812355172
1490,1424,1,9,3,5.0,0.0,2.8499999999999996,8,412,0,1.5729961971574595,-0.8047648578518222
1490,1424,1,22,0,8.0,0.0,7.68,8,412,1,-0.8250909699671315,0.7755371894888252
1492,1153,1,44,3,3.0,0.0,5.07,0,287,1,-0.7952853474915161,-0.5207869261906395
1493,964,1,6,2,11.0,0.0,36.41,9,441,0,-0.0003413450751788549,-0.38890779285184174
1494,929,1,36,2,15.0,0.0,8.7,11,223,1,-0.48704326388064556,-0.21254484257976866
1494,929,1,19,0,9.0,0.0,16.2,11,223,0,1.319747466392879,-0.3949487195388632
1494,929,1,6,2,14.0,0.0,30.66,11,223,0,0.1500477160957048,-0.5700511662197281
1494,929,1,5,2,1.0,0.0,4.879999999999999,11,223,2,2.485141138454934,0.10738008344565252
1494,929,1,30,2,3.0,0.0,1.4100000000000001,11,223,1,-1.2717274584645155,0.3289007009914409
1495,879,1,31,0,9.0,0.0,14.94,9,487,2,1.4345145951812723,1.3774805819433804
1495,879,1,13,1,11.0,0.0,13.09,9,487,0,0.008632847865680228,-0.0484011653722126
1498,634,1,10,2,4.0,0.0,7.76,11,646,1,-0.9758420676086352,-0.038278777230218684
1498,634,1,28,2,7.0,0.0,12.6,11,646,1,-0.8535237804614644,0.08403950991695226
1498,634,1,37,3,3.0,0.0,3.2100000000000026,11,646,0,0.16564948897435347,-1.2175142624186195
1498,634,1,27,1,2.0,0.0,2.8200000000000003,11,646,1,-1.0851047003599747,0.5155234590959817
1498,634,1,42,3,1.0,0.0,3.33,11,646,0,1.188929331165543,-0.19423442022742932
1499,682,1,8,0,2.0,0.0,2.8400000000000016,0,514,2,1.4153929027980192,0.03222915140504724
1499,682,1,40,1,8.0,0.0,19.04,0,514,1,-1.8360141194033308,0.42767890913016543
1499,682,1,7,1,2.0,0.0,6.42,0,514,0,0.2530448053798748,0.8590756612195222
1499,682,1,21,1,11.0,0.0,23.43,0,514,2,1.6667944767206235,0.9466955944051918
1500,302,1,43,3,5.0,0.0,11.55,1,74,0,0.8390864742744346,-1.5386745807348479
1504,297,1,29,1,2.0,0.0,2.8400000000000016,12,284,0,0.7545372270330758,0.3659707792564134
1504,297,1,45,3,4.0,0.0,4.16,12,284,0,0.945690680152883,-0.43747307124008933
1504,297,1,23,2,1.0,0.0,1.9899999999999984,12,284,0,0.05789708789476935,-0.9937342289594333
1504,297,1,40,1,4.0,0.0,4.039999999999999,12,284,2,2.1491903172909708,1.0975590004367695
1505,1466,1,37,3,13.0,0.0,43.03,8,153,0,0.1404868699040783,-1.2426768814888947
1505,1466,1,42,3,7.0,0.0,17.15,8,153,1,-1.3996374387384143,0.20099072071754215
1505,1466,1,6,2,6.0,0.0,26.88,8,153,0,-0.2709518084707103,-0.32798582170860335
1505,1466,1,34,3,15.0,0.0,23.85,8,153,1,-1.3310268895459252,-0.06193116462873858
1506,1139,1,5,2,8.0,0.0,5.199999999999999,1,462,1,-0.9591792966185255,0.3099164282986611
1506,1139,1,42,3,10.0,0.0,5.6,1,462,1,-0.5437714651788382,0.06225939066080862
1506,1139,1,30,2,1.0,0.0,4.190000000000001,1,462,1,-0.6088872061671227,0.32867608421129413
1509,334,1,0,3,9.0,0.0,27.99,9,222,1,-1.0806863137347817,-0.1431230233563652
1510,250,1,13,1,15.0,0.0,29.7,9,296,0,0.5694247006002905,-0.1506741817151421
1510,250,1,21,1,11.0,0.0,13.64,9,296,2,1.276661572741285,0.8880951249646231
1510,250,1,42,3,13.0,0.0,7.15,9,296,0,-0.2619776155298512,0.012520805771025784
1511,307,1,38,2,14.0,0.0,42.28,2,534,1,-1.8261163480414835,0.10604424595324276
1511,307,1,36,2,13.0,0.0,13.52,2,534,0,1.299589887198564,-0.7466387332719479
1511,307,1,25,2,12.0,0.0,5.64,2,534,0,0.7927303891987829,-0.9219657967329595
1514,1487,1,11,2,1.0,0.0,1.2299999999999986,15,469,1,-0.9983211485056203,0.27077457641156644
1516,681,1,15,1,4.0,0.0,9.52,8,629,1,-0.7556691507437276,0.18189413963468903
1516,681,1,43,3,10.0,0.0,32.1,8,629,0,-0.16448502228273454,-0.8845839045981676
1516,681,1,20,0,1.0,0.0,2.0500000000000007,8,629,0,1.2899167326168641,-1.0878443223924177
1516,681,1,28,2,7.0,0.0,9.59,8,629,0,0.8036891586720911,-0.24794215818211113
1516,681,1,40,1,8.0,0.0,25.68,8,629,0,0.19852579739427853,0.8045566532339259
1517,232,1,28,2,4.0,0.0,5.96,11,731,0,0.3519353219086733,-0.03663112586798934
1519,1141,1,46,0,14.0,0.0,22.26,6,210,0,0.13606848327888518,-0.5840303990365476
1519,1141,1,36,2,15.0,0.0,29.7,6,210,1,-1.7352513347321565,0.1969092592625697
1519,1141,1,13,1,4.0,0.0,19.52,6,210,0,1.088278854884442,-0.29488489650853017
1520,1451,1,31,0,8.0,0.0,10.08,11,684,2,1.0394889597160468,1.3139873810169247
1522,1084,1,43,3,1.0,0.0,2.9299999999999997,6,174,0,0.2746875049455458,-1.108476246447427
1524,463,1,32,2,9.0,0.0,15.39,5,368,2,1.0097705343301056,0.2896716520146733
1524,463,1,5,2,1.0,0.0,1.6899999999999995,5,368,1,-0.32150166339140773,0.2845291924482392
1524,463,1,45,3,8.0,0.0,7.92,5,368,0,-0.37940317119113526,-0.10490474989025833
1526,1093,1,7,1,7.0,0.0,23.31,8,847,1,-0.9676791446986908,0.6329490147572658
1526,1093,1,43,3,10.0,0.0,4.9,8,847,1,-0.9925048385987452,-0.38647398275909867
1526,1093,1,30,2,10.0,0.0,24.5,8,847,1,-1.9045123602057465,0.35918066832774964
1526,1093,1,42,3,7.0,0.0,15.82,8,847,2,2.0447953047251186,-0.332965750284163
1526,1093,1,36,2,2.0,0.0,3.42,8,847,1,-0.9618628347918158,-0.024299544413399245
1527,544,1,21,1,6.0,0.0,9.84,8,719,2,2.9280582019679655,1.2133620160362246
1527,544,1,6,2,10.0,0.0,33.3,8,719,0,0.5192117708498138,-0.5324195460043886
1527,544,1,17,0,3.0,0.0,6.66,8,719,2,1.1189208586913715,0.06728954183716951
1527,544,1,27,1,3.0,0.0,2.969999999999999,8,719,2,2.746328175349312,1.0316319894175707
1533,1382,1,6,2,1.0,0.0,0.9899999999999984,4,11,0,0.1500477160957048,-0.5700511662197281
1534,914,1,42,3,2.0,0.0,2.460000000000001,12,789,1,-1.093379931659993,0.17571579325719358
1534,914,1,34,3,7.0,0.0,16.45,12,789,0,0.05918270278637783,-0.6609161795290551
1534,914,1,27,1,10.0,0.0,10.7,12,789,2,2.363184887778383,0.9800211363854118
1536,1320,1,40,1,9.0,0.0,15.21,5,713,2,2.226076097783478,1.1744447809292766
1536,1320,1,7,1,7.0,0.0,6.72,5,713,2,1.9883168315074728,1.2682179491920413
1536,1320,1,34,3,14.0,0.0,7.84,5,713,0,0.9766696091300331,-1.0695590113404791
1536,1320,1,29,1,1.0,0.0,1.2299999999999986,5,713,2,0.7985718104060573,0.4100053626293949
1538,424,1,1,0,2.0,0.0,1.1400000000000006,4,748,0,0.2339231129966219,-0.48617576931881096
1538,424,1,3,0,6.0,0.0,14.28,4,748,0,1.3288339677238117,-0.3858622182079305
1538,424,1,40,1,4.0,0.0,13.32,4,748,2,1.4150559776277982,1.0264895298511365
1539,865,1,25,2,9.0,0.0,8.64,10,380,0,-0.13873574996169208,-0.527302197738355
1541,1013,1,38,2,11.0,0.0,21.12,1,538,1,-2.030325455557122,0.23336757297637392
1542,198,1,45,3,13.0,0.0,30.03,14,770,1,-1.4310907125762582,0.16953744687969813
1542,198,1,21,1,15.0,0.0,8.25,14,770,2,2.1338131611924687,1.0821818443382676
1542,198,1,13,1,1.0,0.0,3.460000000000001,14,770,1,-1.3828623593582308,0.21776580009772561
1542,198,1,40,1,7.0,0.0,30.45,14,770,0,0.19852579739427853,0.8045566532339259
1542,198,1,34,3,7.0,0.0,16.66,14,770,0,0.2885544293722916,-0.7630768874819109
1544,195,1,20,0,1.0,0.0,1.0700000000000003,14,646,0,1.0549533129042223,-0.9912753075662897
1544,195,1,13,1,15.0,0.0,16.05,14,646,1,-0.8150808902152108,0.12248240016320588
1544,195,1,42,3,5.0,0.0,11.3,14,646,1,-1.093379931659993,0.17571579325719358
1544,195,1,37,3,6.0,0.0,7.86,14,646,1,-1.2344578747197967,-0.2968945843413802
1544,195,1,44,3,8.0,0.0,4.4,14,646,1,-0.7903926160056294,-0.5158941947047527
1545,36,1,25,2,7.0,0.0,3.92,15,718,0,1.0549533129042223,-0.9912753075662897
1545,36,1,29,1,14.0,0.0,8.26,15,718,0,0.46155999113063306,0.4045259778927405
1545,36,1,6,2,10.0,0.0,11.6,15,718,0,1.5205740740943863,-0.8571869809148955
1546,229,1,10,2,6.0,0.0,7.98,14,568,1,-1.2387639529549161,0.030331771962270427
1546,229,1,42,3,1.0,0.0,1.7499999999999982,14,568,0,-0.2619776155298512,0.012520805771025784
1546,229,1,29,1,10.0,0.0,16.6,14,568,2,2.7472517537703003,0.3694906987610192
1547,349,1,0,3,13.0,0.0,7.15,9,464,0,1.2584634587790202,-1.1192975962302616
1547,349,1,30,2,1.0,0.0,1.42,9,464,0,0.04137173659513264,0.3158701578960098
1548,498,1,46,0,1.0,0.0,1.6600000000000001,12,809,0,1.1430224796501853,-0.9032061408203267
1550,1472,1,31,0,8.0,0.0,25.68,5,812,1,-1.2990992708473872,0.6330613231473393
1550,1472,1,40,1,6.0,0.0,3.42,5,812,1,-0.6124943227614011,0.6566014021557858
1550,1472,1,46,0,4.0,0.0,13.24,5,812,0,-0.3045019672310771,-0.3615359804689701
1552,859,1,44,3,6.0,0.0,11.94,15,371,0,0.8495708988870493,-1.528190156122233
1552,859,1,1,0,6.0,0.0,12.24,15,371,0,0.20596464736298284,-0.51413423495245
1552,859,1,22,0,2.0,0.0,4.379999999999999,15,371,2,1.9937962162441265,1.605229768467465
1552,859,1,42,3,5.0,0.0,16.05,15,371,1,-0.8255653148278252,0.11199797555059138
1553,798,1,31,0,12.0,0.0,11.52,10,555,1,-1.1998467178479686,0.732313876146758
1553,798,1,1,0,4.0,0.0,2.24,10,555,0,0.4500145684065572,-0.6016167484476453
1557,756,1,28,2,12.0,0.0,11.88,10,34,0,-0.3451540507899274,-0.07065562948905041
1557,756,1,9,3,14.0,0.0,22.26,10,34,0,0.7863274260411405,-0.596836325351832
1557,756,1,19,0,8.0,0.0,7.68,10,34,0,0.22612222655729752,-0.16244422121936522
1557,756,1,8,0,12.0,0.0,23.28,10,34,0,-0.13476659689679352,0.13973182440408358
1558,1051,1,24,2,1.0,0.0,1.5899999999999999,6,844,2,1.3395681204169727,0.9510016726403109
1559,1117,1,36,2,12.0,0.0,6.96,3,815,1,-1.216397180448005,0.05269854446918168
1559,1117,1,45,3,5.0,0.0,16.65,3,815,1,-1.9667199462405933,0.2969730822929028
1559,1117,1,43,3,9.0,0.0,28.08,3,815,1,-0.7854998845197426,-0.5110014632188659
1561,1160,1,30,2,11.0,0.0,13.53,9,773,1,-1.2444679544717174,0.356160204984239
1561,1160,1,46,0,9.0,0.0,9.09,9,773,1,-1.0282641906717085,-0.09070090029329195
1564,926,1,36,2,7.0,0.0,11.06,1,96,0,-0.23740164971034342,-0.2944356629482364
1566,849,1,8,0,2.0,0.0,4.559999999999999,6,192,0,0.16520025541405894,0.10816624217616623
1566,849,1,23,2,13.0,0.0,16.38,6,192,0,-0.57849493044074,-0.6355289436786332
1567,1299,1,20,0,4.0,0.0,6.36,15,761,1,-1.9995711433601193,0.2641218851733768
1567,1299,1,44,3,14.0,0.0,14.56,15,761,0,0.03483135374701715,-1.0167999631071856
1570,79,1,17,0,10.0,0.0,17.1,7,642,2,1.1189208586913715,0.06728954183716951
1570,79,1,43,3,15.0,0.0,35.25,7,642,1,-1.8205246549147558,0.11163593907997048
1570,79,1,44,3,11.0,0.0,15.51,7,642,0,0.24113734618517887,-1.142026405207794
1571,1315,1,12,3,13.0,0.0,7.67,1,157,1,-1.0527278481011428,-0.11516455772272616
1571,1315,1,43,3,5.0,0.0,10.95,1,157,0,-0.5617198510605564,-0.6187538642984496
1572,133,1,3,0,1.0,0.0,0.5500000000000007,4,426,1,-1.9632251380363885,0.30046789049710754
1572,133,1,21,1,15.0,0.0,18.9,4,426,2,0.8865286687619467,0.8294946555240544
1572,133,1,6,2,11.0,0.0,36.41,4,426,1,-1.4898034904069002,0.11082466904905612
1572,133,1,45,3,11.0,0.0,6.93,4,426,0,0.15063436934647206,-0.2379320784301907
1575,109,1,27,1,4.0,0.0,3.960000000000001,10,55,1,-1.4934106070011788,0.43874998699354767
1576,107,1,29,1,12.0,0.0,35.16,13,99,1,-0.2711764252508575,0.33485443058878944
1576,107,1,34,3,1.0,0.0,1.5800000000000018,13,99,1,-1.105149971164216,-0.1675866807857994
1576,107,1,25,2,5.0,0.0,4.949999999999999,13,99,1,-2.003764913205165,0.259928115328331
1577,1318,1,30,2,5.0,0.0,12.25,0,523,0,0.04137173659513264,0.3158701578960098
1577,1318,1,29,1,8.0,0.0,18.8,0,523,1,-0.2418200363355365,0.3642108195041105
1578,443,1,32,2,12.0,0.0,29.4,15,769,1,-0.9172415981680669,0.35185412674911976
1578,443,1,3,0,9.0,0.0,27.99,15,769,0,0.6729833318348286,-0.3786479850193738
1582,25,1,45,3,14.0,0.0,6.4399999999999995,3,417,1,-1.4394782522663498,0.16114990718960648
1582,25,1,43,3,8.0,0.0,11.28,3,417,0,-0.34003670252389334,-0.7286031503005564
1582,25,1,27,1,1.0,0.0,3.4299999999999997,3,417,1,-1.480829297466041,0.45133129652868526
1587,291,1,37,3,12.0,0.0,7.08,11,48,1,-0.6511869410882014,-0.7082209543260947
1588,1462,1,11,2,5.0,0.0,11.1,1,383,2,1.7831590342704462,0.06846284833870439
1591,1515,1,42,3,10.0,0.0,10.4,12,764,0,0.9036406733123508,-0.14799064354185149
1591,1515,1,27,1,11.0,0.0,9.46,12,764,2,3.12947146292024,1.0832428424497293
1591,1515,1,40,1,10.0,0.0,5.300000000000001,12,764,2,2.6315861578613178,1.2484224064683467
1591,1515,1,38,2,12.0,0.0,13.92,12,764,1,-1.0050861481338829,-0.39905529229423625
1593,1408,1,36,2,4.0,0.0,8.52,9,479,1,-1.7296596416054288,0.20250095238929755
1593,1408,1,10,2,10.0,0.0,34.3,9,479,0,0.7527772672807735,-0.6303864841121989
1593,1408,1,11,2,1.0,0.0,1.5299999999999994,9,479,1,-1.9254812094309757,0.3382118191025204
1594,753,1,1,0,3.0,0.0,9.99,4,403,1,-0.7702350368113147,-0.16420418097166797
1594,753,1,27,1,2.0,0.0,2.8400000000000016,4,403,1,-1.480829297466041,0.45133129652868526
1594,753,1,6,2,3.0,0.0,7.14,4,403,1,-0.49682872685241924,-0.2223303055515424
1597,921,1,34,3,8.0,0.0,19.6,15,833,1,-0.6289324769713638,-0.354434055670487
1597,921,1,6,2,14.0,0.0,43.54,15,833,1,-1.9918825653108685,0.27181046322262764
1597,921,1,11,2,12.0,0.0,39.72,15,833,2,2.160710628714647,0.11448200824413567
1597,921,1,12,3,1.0,0.0,3.3100000000000005,15,833,0,0.8926819038390426,-0.8220142820926999
1600,991,1,0,3,1.0,0.0,0.9100000000000001,8,825,1,-1.529644303934836,0.07098385552112045
1600,991,1,45,3,7.0,0.0,9.66,8,825,2,1.514870072577585,-0.5313585478929268
1600,991,1,37,3,1.0,0.0,2.209999999999999,8,825,0,-0.034365848696239445,-1.0859971655504421
1602,1249,1,7,1,3.0,0.0,5.64,5,843,1,-1.8122494236147375,0.4514436049187587
1602,1249,1,37,3,13.0,0.0,20.67,5,843,0,0.3656648266449463,-1.3490313592867964
1603,205,1,21,1,10.0,0.0,5.6,0,796,1,-0.6460444815217681,0.6230512433954188
1603,205,1,17,0,13.0,0.0,21.19,0,796,0,0.509201691097893,0.12063524332123045
1603,205,1,13,1,8.0,0.0,8.8,0,796,1,-0.8150808902152108,0.12248240016320588
1604,938,1,13,1,7.0,0.0,11.83,2,150,0,0.25757550039514154,-0.13099094738152117
1604,938,1,38,2,1.0,0.0,2.120000000000001,2,150,0,-0.20642272073319318,-0.9265216030486263
1604,938,1,1,0,5.0,0.0,2.7499999999999982,2,150,0,1.3947609787430109,-0.9830000762662711
1608,182,1,12,3,1.0,0.0,3.67,1,263,0,0.12907886687047546,-0.5910200154449574
1608,182,1,24,2,12.0,0.0,7.56,1,263,2,2.7554146766802448,1.0407184907485036
1609,584,1,17,0,13.0,0.0,30.55,14,364,2,1.0804779684451178,0.02884665159091576
1609,584,1,44,3,4.0,0.0,4.4,14,364,1,-1.617713470680799,-0.01708531122484262
1609,584,1,7,1,2.0,0.0,4.9,14,364,2,1.4968344896061925,1.1082680418295305
1612,668,1,3,0,13.0,0.0,40.43,15,635,0,0.6729833318348286,-0.3786479850193738
1613,362,1,36,2,4.0,0.0,9.52,0,390,0,0.5422775049975661,-0.5093538118566363
1613,362,1,42,3,13.0,0.0,19.89,0,390,1,-1.3891530141257995,0.21147514533015685
1613,362,1,30,2,15.0,0.0,15.75,0,390,2,1.0167601507385156,0.2966612684230832
1616,236,1,44,3,5.0,0.0,5.4,1,216,0,0.8286020496618199,-1.5491590053474624
1616,236,1,21,1,13.0,0.0,30.55,1,216,2,0.8362034306213963,0.7791694173835041
1616,236,1,19,0,15.0,0.0,19.65,1,216,1,-1.9611282531138656,0.3025647754196305
1616,236,1,25,2,15.0,0.0,13.95,1,216,1,-2.003764913205165,0.259928115328331
1617,972,1,44,3,11.0,0.0,32.23,12,703,1,-1.8219225781964377,0.11023801579828854
1617,972,1,24,2,11.0,0.0,13.2,12,703,2,1.3395681204169727,0.9510016726403109
1617,972,1,3,0,1.0,0.0,3.2100000000000026,12,703,0,1.3288339677238117,-0.3858622182079305
1617,972,1,9,3,8.0,0.0,34.8,12,703,1,-0.4332232175358904,-0.15872479623501348
1619,1400,1,34,3,11.0,0.0,15.07,15,685,1,-1.5464193833150193,0.05420877614093699
1620,260,1,44,3,8.0,0.0,10.08,11,62,1,-1.6219072405258448,-0.021279081069888402
1620,260,1,32,2,2.0,0.0,2.1000000000000014,11,62,1,-1.2738243433870384,0.32680381606891795
1621,126,1,0,3,4.0,0.0,13.24,7,119,0,0.7654708852059848,-0.9492253007257577
1621,126,1,34,3,5.0,0.0,10.6,7,119,1,-0.8792730527825069,-0.27324219694286034
1622,1467,1,40,1,8.0,0.0,12.64,8,360,2,2.1491903172909708,1.0975590004367695
1622,1467,1,25,2,3.0,0.0,1.3800000000000008,8,360,0,0.09413078482842664,-0.6259680974870062
1623,557,1,42,3,8.0,0.0,13.12,10,432,2,1.9923731816620454,-0.3853878733472362
1623,557,1,20,0,14.0,0.0,43.68000000000001,10,432,1,-1.7688014934925236,0.16335910050220276
1623,557,1,9,3,11.0,0.0,6.05,10,432,0,0.5576546610960674,-0.493976655758135
1623,557,1,37,3,4.0,0.0,8.2,10,432,0,0.7447266527609028,-1.6330344022483796
1623,557,1,45,3,2.0,0.0,3.5999999999999996,10,432,1,-1.1744594819975462,0.09463624291964032
1624,768,1,29,1,11.0,0.0,35.31,6,55,2,1.6921817125710459,0.30901796117807395
1625,1180,1,42,3,7.0,0.0,15.33,0,18,0,0.8267548928198435,-0.22487642403435876
1625,1180,1,36,2,7.0,0.0,11.13,0,18,1,-0.48704326388064556,-0.21254484257976866
1625,1180,1,13,1,12.0,0.0,12.48,0,18,2,1.918982209373743,-0.4587788456355386
1627,1342,1,7,1,5.0,0.0,6.2,0,725,1,-1.8122494236147375,0.4514436049187587
1631,164,1,13,1,12.0,0.0,13.92,5,626,0,1.1721542517853594,-0.2110094996076127
1631,164,1,11,2,14.0,0.0,17.22,5,626,2,1.5328184584593032,0.14965470706633127
1631,164,1,29,1,9.0,0.0,14.31,5,626,1,-1.8975227437973365,0.3661702847361594
1632,1193,1,40,1,9.0,0.0,27.99,1,313,1,-1.0389732320644705,0.5616549273914863
1632,1193,1,8,0,15.0,0.0,13.65,1,313,2,1.7195535249539176,0.004857339022175624
1632,1193,1,25,2,10.0,0.0,36.7,1,313,1,-0.6044688195419297,-0.3299703982410529
1632,1193,1,38,2,1.0,0.0,3.2100000000000026,1,313,0,-0.19244348791637364,-0.9125423702318067
1635,1287,1,46,0,4.0,0.0,2.4399999999999995,7,267,0,0.6101890925492145,-0.7729746588437582
1635,1287,1,42,3,11.0,0.0,18.04,7,267,1,-0.8430393558488497,0.09452393452956696
1635,1287,1,30,2,14.0,0.0,8.26,7,267,2,1.2957581538241385,0.24412683696993667
1636,491,1,43,3,,,,1,613,0,-0.57849493044074,-0.6355289436786332
1638,1286,1,7,1,,,,10,306,2,1.08223792819742,1.0252039149595278
1639,737,1,0,3,,,,3,355,0,0.7927303891987829,-0.9219657967329595
1639,737,1,6,2,,,,3,355,1,-1.753424337394022,0.1787362566007043
1642,485,1,40,1,,,,8,748,2,1.4150559776277982,1.0264895298511365
1642,485,1,45,3,,,,8,748,2,1.7826846894097526,-0.5950763655995291
1644,593,1,45,3,,,,0,297,0,-0.11438440092233161,-0.1714184141602245
1644,593,1,7,1,,,,0,297,1,-1.4053414402552158,0.5268191537395108
1645,1173,1,3,0,,,,6,112,0,0.8702028229420578,-0.5129609284509147
1645,1173,1,5,2,,,,6,112,0,-0.03201923569316994,0.24247918560770723
1645,1173,1,29,1,,,,6,112,2,2.6738607814819972,0.2960997264727163
1645,1173,1,13,1,,,,6,112,0,0.25757550039514154,-0.13099094738152117
1646,962,1,36,2,,,,8,415,0,0.2898400442639001,-0.43025883805153275
1646,962,1,0,3,,,,8,415,1,-2.001668028282642,0.26202500025085396
1646,962,1,30,2,,,,8,415,2,2.317278036263026,0.2710494157925146
1646,962,1,19,0,,,,8,415,0,0.5344766185582418,-0.18562226375719082
1647,20,1,21,1,,,,12,187,1,-1.8506923138609912,0.41300071467250493
1647,20,1,17,0,,,,12,187,1,-0.7486795343353179,0.1888837560430988
1647,20,1,44,3,,,,12,187,1,-0.8050708104632899,-0.5305723891624132
1647,20,1,30,2,,,,12,187,1,-1.2717274584645155,0.3289007009914409
1648,1028,1,25,2,,,,3,599,1,-1.7646077236474775,0.16755287034724872
1650,1211,1,32,2,,,,11,405,2,1.9830620635509657,0.2683658776192241
1650,1211,1,34,3,,,,11,405,1,-2.006560759768529,0.25713226876496714
1650,1211,1,0,3,,,,11,405,1,-1.303068423912286,-0.033972698995099464
1650,1211,1,30,2,,,,11,405,1,-0.9340166775482504,0.3350790473689363
1653,1208,1,13,1,,,,11,36,0,1.088278854884442,-0.29488489650853017
1653,1208,1,45,3,,,,11,36,1,-0.6611970208401223,-0.05516616500047561
1653,1208,1,15,1,,,,11,36,0,0.646310481092798,-0.07378840122263455
1653,1208,1,17,0,,,,11,36,2,2.2230305231395677,-0.1547305318697137
1656,1052,1,0,3,,,,5,625,0,1.2899167326168641,-1.0878443223924177
1656,1052,1,19,0,,,,5,625,1,-1.3954436688933682,0.2051844905625881
1656,1052,1,15,1,,,,5,625,1,-1.6429883981411477,0.2891721958535787
1657,158,1,38,2,,,,2,520,1,-0.8050708104632899,-0.5305723891624132
1659,684,1,32,2,,,,0,428,1,-0.6123820143713276,0.3251812760070892
1665,1440,1,11,2,,,,0,688,2,1.2188723733316311,0.1672410564774292
1665,1440,1,17,0,,,,0,688,2,1.4237804424881109,0.04061669109513881
1668,1082,1,13,1,,,,6,109,0,0.25757550039514154,-0.13099094738152117
1668,1082,1,21,1,,,,6,109,1,-1.8506923138609912,0.41300071467250493
1668,1082,1,15,1,,,,6,109,1,-1.946450058656205,0.317242969877291
1669,587,1,27,1,,,,9,457,1,-1.857681930269401,0.4060110982640951
1669,587,1,21,1,,,,9,457,2,2.4470602846793006,1.0638965332863293
1669,587,1,22,0,,,,9,457,2,1.5239816852089167,1.466947671971025
1670,720,1,43,3,,,,1,609,1,-0.7854998845197426,-0.5110014632188659
1670,720,1,3,0,,,,1,609,0,1.4659427577187163,-0.5802858627517954
1670,720,1,38,2,,,,1,609,1,-1.4149022864468421,-0.1458065615296557
1670,720,1,27,1,,,,1,609,2,0.8306117374946684,0.7735777242567762
1670,720,1,7,1,,,,1,609,2,1.9883168315074728,1.2682179491920413
1671,1045,1,15,1,,,,8,669,1,-1.347215315675341,0.2534128437806154
1671,1045,1,30,2,,,,8,669,2,2.0557540741984273,0.3410578882666856
1672,1032,1,13,1,,,,3,221,1,-1.9576334449096606,0.30605958362383545
1672,1032,1,23,2,,,,3,221,0,0.45652983995427326,-1.2581663459774695
1672,1032,1,11,2,,,,3,221,0,0.8140612748946323,0.09396239257919982
1672,1032,1,6,2,,,,3,221,0,0.8654223998462444,-0.849273786085498
1674,1374,1,15,1,,,,4,704,1,-0.7556691507437276,0.18189413963468903
1674,1374,1,29,1,,,,4,704,2,1.4725954489569055,0.42096413210270367
1674,1374,1,4,0,,,,4,704,1,-1.7171906404603647,0.5465023880731316
1674,1374,1,11,2,,,,4,704,0,0.5909802030762871,0.2024137552996246
1675,488,1,12,3,,,,13,680,1,-0.5506487731971744,-0.2761503518962976
1675,488,1,37,3,,,,13,680,0,0.16564948897435347,-1.2175142624186195
1675,488,1,25,2,,,,13,680,1,-1.9995711433601193,0.2641218851733768
1675,488,1,10,2,,,,13,680,0,1.0380659251339655,-0.6766302607977767
1675,488,1,27,1,,,,13,680,2,0.8306117374946684,0.7735777242567762
1677,441,1,42,3,,,,8,644,0,0.33306335760596695,-0.05550309017069569
1677,441,1,13,1,,,,8,644,1,-1.3828623593582308,0.21776580009772561
1678,801,1,11,2,,,,2,515,2,2.092212387912231,0.04598376744171991
1680,847,1,30,2,,,,12,30,2,1.937629556896302,0.2229333709645604
1680,847,1,23,2,,,,12,30,1,-2.0275296089937584,0.23616341953973777
1682,1033,1,21,1,,,,11,472,0,0.10626286080326988,0.7122937166429172
1682,1033,1,44,3,,,,11,472,0,0.4383568372924079,-1.2763393486393348
